Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Healthy Rooms Tipe A Astanaanyar Bandung,Putri,Rp900.000,900000,Kecamatan Astanaanyar,Astanaanyar,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.9 km), Alfamart (3.0 km), Church of Isa Almasih (1.5 km), Bank BJB - Cabang Utama Bandung (1.2 km), Universitas Islam Bandung (2.5 km), RS Umum Bungsu (1.6 km).","3 x 1.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Guling, Cermin, Bantal, Kursi","Kloset Duduk, K. Mandi Luar, Air panas","WiFi, Kulkas, Mesin Cuci, Laundry, R. Tamu, R. Jemur, Dapur, Jemuran, Rice Cooker, CCTV","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-healthy-rooms-tipe-a-astanaanyar-bandung-2?redirection_source=landing%20area,-6.939361603805372,107.60318161953579
Kost Bunda Executive Regol Bandung,Campur,Rp900.000,900000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (763 m), Circle K (2.7 km), Church of Isa Almasih (816 m), Bank BCA KCP Buah Batu (1.5 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.2 km), RS Mata Bandung Eye Center (1.3 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Jendela","Kloset Duduk, Ember mandi","WiFi, Kulkas, Dispenser, Dapur, Jemuran, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-bunda-executive-regol-bandung-2?redirection_source=landing%20area,-6.938196431334548,107.6142315898315
Kost Pusat Laundry Nasional Astanaanyar Bandung,Campur,Rp650.000,650000,Kecamatan Astanaanyar,Astanaanyar,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Jaya Bahari (377 m), Circle K (778 m), Gereja Kristen Kalam Kudus Pasundan (602 m), Institut Seni Budaya Indonesia Bandung (3.3 km), Bandung Electronic Center (2.2 km).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage, Kipas Angin","Kloset Duduk, K. Mandi Luar, Shower, Air panas","WiFi, Laundry, Penjaga Kos, R. Makan, R. Santai, Dapur, Pengurus Kos, CCTV, Balcon, R. Keluarga",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-pusat-laundry-nasional-astanaanyar-bandung-1?redirection_source=landing%20area,-6.937553008117639,107.60147767041308
Kost Amavi Lengkong Besar Regol Bandung,Putra,Rp1.800.000,1800000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (292 m), Circle K (393 m), Church of Isa Almasih (121 m), Citibank Indonesia (964 m), Institut Seni Budaya Indonesia Bandung (2.3 km), RSU Bhayangkara Tk II Sartika Asih (3.0 km).","4 x 2.5 meter, Tidak termasuk listrik","Kasur, Meja, TV, Lemari / Storage, Kursi, Cleaning service","K. Mandi Dalam, Kloset Duduk, Shower","WiFi, R. Santai, Dapur, Kartu Akses","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-putra-eksklusif-kost-amavi-lengkong-besar-bandung-1?redirection_source=landing%20area,-6.939337036917658,107.61217591122414
Kost Kencana Big Room Bandung Wetan Bandung,Campur,Rp2.100.000,2100000,Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Swike Waled Rumah Makan (256 m), Circle K (2.9 km), Masjid Jami Mathla'ul Khoeriyah (196 m), Bank BJB - Kantor Cabang Tamansari (397 m), Universitas Islam Bandung (340 m), RS Ibu dan Anak Melinda (384 m).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Wastafel, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, Laundry, R. Tamu, R. Santai",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-kencana-big-room-bandung-wetan-bandung-2?redirection_source=landing%20area,-6.905476913504583,107.61738523125086
Kost Deme 25 Tipe A Batununggal Bandung,Campur,Rp1.150.000,1150000,Kecamatan Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.6 km), Indomaret Surapati 55 (3.3 km), Gereja Isa Almasih (451 m), Bank BCA KCP Buah Batu (1.9 km), Institut Teknologi Nasional Bandung (3.1 km), RS Ibu dan Anak Al Islam (1.9 km).","3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Lemari / Storage, Ventilasi, Jendela, Cermin","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Ember mandi, Shower, Air panas","WiFi, Penjaga Kos, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV, Rooftop, Balcon","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-deme-25-tipe-a-batununggal-bandung?redirection_source=landing%20area,-6.929358045969757,107.6414402206435
Kost M Dian Ediana Regol Bandung,Putri,Rp850.000,850000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (474 m), Circle K (501 m), Masjid Jami Nurul Falah (556 m), CIMB Niaga (Buah Batu) (776 m), Akademi Sekretari Dan Manajemen BSI Bandung (659 m), RS Umum Muhammadiyah (691 m).","2.5 x 2.8 meter, Termasuk listrik","Kasur, Dispenser, Meja, Meja Rias, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal","Kloset Duduk, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, R. Cuci, R. Tamu, R. Jemur, R. Santai, Dispenser, Jemuran, Balcon, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-m-dian-ediana-regol-bandung-2?redirection_source=landing%20area,-6.938437165253563,107.61475429631822
Kost 78D Tipe B Regol Bandung,Putri,Rp1.250.000,1250000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (892 m), Circle K (829 m), Gereja Kristen Kalam Kudus Pasundan (348 m), Citibank Indonesia (1.4 km), Sekolah Tinggi Ilmu Kesehatan Immanuel Bandung (1.4 km), RS Khusus Mata Cicendo (2.0 km).","4 x 5 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk","WiFi, Penjaga Kos, R. Jemur, R. Santai, Dapur, Jemuran, CCTV, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-78d-tipe-b-regol-bandung?redirection_source=landing%20area,-6.937701326224912,107.61358371978238
Kost Samping Trans Studio Mall Batununggal Bandung,Campur,Rp850.000,850000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Berkah Bahari (742 m), Alfamart A Yani 419 (1.8 km), Masjid Al Jihad (1.1 km), Sekolah Tinggi Ilmu Ekonomi Pasundan (695 m).","3 x 3 meter, Termasuk listrik","Kasur, Dispenser, Lemari / Storage, Ventilasi, Jendela, Kursi","Kloset Jongkok, K. Mandi Luar, Wastafel, Bak mandi","WiFi, R. Tamu, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Pengurus Kos, CCTV, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-samping-trans-studio-mall-batununggal-bandung-2?redirection_source=landing%20area,-6.927221523028705,107.6420613972028
Kost Miru Minami Tipe A Lengkong Bandung,Putri,Rp1.500.000,1500000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (142 m), Alfamart A Yani 419 (3.4 km), Church of Isa Almasih (292 m), Bank BJB - Cabang Utama Bandung (1.2 km), Universitas Islam Bandung (3.0 km), RS Umum Bungsu (1.3 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Kursi","Kloset Duduk, K. Mandi Luar, Shower","WiFi, R. Cuci, Kulkas, Penjaga Kos, R. Jemur, Dapur, Jemuran, CCTV, Rooftop, Kartu Akses",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-miru-minami-tipe-a-lengkong-bandung?redirection_source=landing%20area,-6.934366460189207,107.6251245317685
Kost P House Tipe L Andir Bandung,Campur,Rp900.000,900000,Andir,Andir,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Jaya Bahari (904 m), Circle K (3.1 km), Masjid AL-IKHLAS (573 m), Bank Syariah Indonesia KC Bandung Suniaraja (79 m), Universitas Padjadjaran Kampus Dipatiukur (2.9 km), Bandung Electronic Center (1.0 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Meja makan, Jendela, Sofa, Wastafel","Kloset Jongkok, Wastafel, Ember mandi, Shower","WiFi, Laundry, R. Makan, R. Santai, Dapur, Pengurus Kos, CCTV, Balcon, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-p-house-tipe-l-andir-bandung-2?redirection_source=landing%20area,-6.905764076966091,107.5718368030698
Kost Neo Lengkong Bandung,Campur,Rp1.100.000,1100000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (402 m), Alfamart A Yani 419 (3.2 km), Church of Isa Almasih (555 m), Citibank Indonesia (341 m), Universitas Padjadjaran Kampus Dipatiukur (3.4 km), RS Umum Bungsu (580 m).","3 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Cermin","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower","WiFi, R. Jemur, Dapur, Jemuran, Pengurus Kos, Balcon",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-neo-lengkong-bandung-2?redirection_source=landing%20area,-6.934531355901106,107.62447560642138
Kost Rumah Ene Kos Putri Regol Bandung,Putri,Rp1.950.000,1950000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (782 m), Circle K (764 m), Church of Isa Almasih (628 m), Institut Seni Budaya Indonesia Bandung (2.3 km), RSU Bhayangkara Tk II Sartika Asih (2.6 km), Bandung Electronic Center (2.8 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, Laundry, R. Tamu, Penjaga Kos, R. Jemur, Mushola, Jemuran, Pengurus Kos, Jual Makanan, CCTV","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-rumah-ene-kos-putri-regol-bandung-1?redirection_source=landing%20area,-6.9388812094393,107.61435714611633
Kost Syauqiyyah Tipe A Regol Bandung,Putri,Rp1.450.000,1450000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (505 m), Circle K (1.6 km), Masjid Jami Nurul Falah (623 m), CIMB Niaga (Buah Batu) (1.1 km), Akademi Sekretari Dan Manajemen BSI Bandung (904 m), RS Ibu dan Anak Kota Bandung (1.7 km).","3 x 4 meter, Termasuk listrik","Kasur, Meja, Ventilasi, Jendela, Guling, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-syauqiyyah-tipe-a-regol-bandung?redirection_source=landing%20area,-6.9408590997474215,107.61189948706289
Kost Rumah Wayang 8 Standart Lengkong Bandung,Campur,Rp2.100.000,2100000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.9 km), Alfamart A Yani 419 (2.7 km), Church In Bandung (569 m), Citibank Indonesia (725 m), Universitas Islam Bandung (2.9 km), RS Mata Bandung Eye Center (1.3 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Dispenser, Meja, TV, Lemari / Storage, Kulkas, Ventilasi, Meja makan, Jendela","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Ember mandi, Shower, Air panas","WiFi, Kulkas, Laundry, R. Tamu, Penjaga Kos, R. Makan, R. Santai, Dispenser, Dapur, Pengurus Kos","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-rumah-wayang-8-standart-lengkong-bandung?redirection_source=landing%20area,-6.933356335235206,107.62536911059362
Kost Yukiyama Sawah Kurung Regol Bandung,Putri,Rp1.800.000,1800000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses jalan raya, berlokasi dekat dengan Rumah Makan Cikawao (671 m), Circle K (1.5 km), Church of Isa Almasih (503 m), Citibank Indonesia (1.3 km), Universitas Islam Bandung (3.3 km), RS Ibu dan Anak Kota Bandung (1.3 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, TV, Lemari / Storage, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, R. Jemur, Dapur, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-yukiyama-sawah-kurung-regol-bandung-?redirection_source=landing%20area,-6.941456470775803,107.61206670922705
Kost Pungkur Vip Regol Bandung,Putri,Rp650.000,650000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (3.0 km), Circle K (1.3 km), Church of Isa Almasih (176 m), Citibank Indonesia (1.0 km), Universitas Islam Bandung (3.0 km), RS Umum Muhammadiyah (1.3 km).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage, Jendela, Guling, Bantal","K. Mandi Dalam, Kloset Duduk, K. Mandi Luar, Shower","R. Jemur, Dapur, Jemuran, Rice Cooker",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-pungkur-vip-regol-bandung?redirection_source=landing%20area,-6.937592536503323,107.61504027876124
Kost Pangkur Opat Lengkong Bandung,Putra,Rp1.200.000,1200000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses jalan raya, berlokasi dekat dengan Warteg Bahari (495 m), Alfamart A Yani 419 (2.9 km), Masjid Al Waritsin (748 m), CIMB Niaga (Buah Batu) (610 m), Akademi Sekretari Dan Manajemen BSI Bandung (792 m), RS Umum Muhammadiyah (506 m).","3 x 3 meter, Tidak termasuk listrik","AC, TV, Kipas Angin","Kloset Duduk, K. Mandi Luar, Shower, Air panas","WiFi, Mesin Cuci, Penjaga Kos, R. Makan, Dispenser, Dapur, Jemuran, CCTV, TV","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-bandung-kost-putra-eksklusif-kost-pangkur-opat-lengkong-bandung?redirection_source=landing%20area,-6.9343569244582435,107.62750378298512
Kost Naumanda Cikaso Cibeunying Kidul Bandung,Putri,Rp1.333.333,1333333,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Abadi (2.8 km), Alfamart A Yani 419 (465 m), Masjid Al Barokah (1.8 km), Bank BJB - Cabang Utama Bandung (2.9 km), Institut Teknologi Nasional Bandung (1.4 km), RS Ibu dan Anak Al Islam (477 m).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, R. Santai, Dapur, Jemuran",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-naumanda-cikaso-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.899349201440348,107.6508592346244
Kost Srimahi Tipe Single Regol Bandung,Campur,Rp1.750.000,1750000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (679 m), Circle K (2.9 km), Church of Isa Almasih (925 m), Bank BCA KCP Buah Batu (1.1 km), Akademi Sekretari Dan Manajemen BSI Bandung (913 m), RS Mata Bandung Eye Center (910 m).","3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Meja, TV, Lemari / Storage, Ventilasi, Jendela, Cermin, Wastafel, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, R. Tamu, Penjaga Kos, R. Jemur, R. Santai, Dispenser, Dapur, Pengurus Kos, Jual Makanan, CCTV",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srimahi-tipe-single-regol-bandung?redirection_source=landing%20area,-6.938194198948276,107.612221466385
Kost Kukka Tipe AC Lengkong Bandung,Putri,Rp1.750.000,1750000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (459 m), Alfamart (3.2 km), Church In Bandung (611 m), Bank BJB - Cabang Utama Bandung (1.3 km), Universitas Islam Bandung (2.9 km), RS Umum Bungsu (1.1 km).","2.5 x 4.5 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Wastafel, Kursi, Cleaning service","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, Dapur, CCTV","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-kukka-tipe-ac-lengkong-bandung-2?redirection_source=landing%20area,-6.934489057336927,107.62644708628964
Kost Kukka Tipe A Lengkong Bandung,Putri,Rp1.500.000,1500000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (459 m), Alfamart (3.2 km), Church In Bandung (611 m), Bank BJB - Cabang Utama Bandung (1.3 km), Universitas Islam Bandung (2.9 km), RS Umum Bungsu (1.1 km).","2.5 x 4.5 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Wastafel, Kursi, Cleaning service","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, Dapur, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-kukka-tipe-a-lengkong-bandung-2?redirection_source=landing%20area,-6.936258854094949,107.62513158365292
Kost Ilufa Regol Bandung,Campur,Rp2.700.000,2700000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (839 m), Circle K (829 m), Church of Isa Almasih (774 m), Institut Seni Budaya Indonesia Bandung (2.1 km), RSU Bhayangkara Tk II Sartika Asih (2.4 km), Bandung Electronic Center (3.0 km).","3.5 x 4 meter, Termasuk listrik",,"K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","Penjaga Kos, R. Jemur, Dapur, Pengurus Kos, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-ilufa-regol-bandung-1?redirection_source=landing%20area,-6.939407065023298,107.61220393619682
Kost Mesri 40 Tipe A Cicendo Bandung,Campur,Rp2.000.000,2000000,Kecamatan Cicendo,Cicendo,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (1.3 km), Alfamart (1.3 km), Catholic Church of Our Lady of the Seven Sorrows (894 m), Bank BJB - Kantor Cabang Tamansari (1.1 km), Universitas Islam Bandung (1.0 km), RS Umum Melinda 2 (453 m).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, TV Kabel","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, Kulkas, R. Makan, Dapur, CCTV","Parkir Mobil, Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-mesri-40-cicendo-bandung-2?redirection_source=landing%20area,-6.90285835677417,107.58567380851402
Kost Ibu Tina Tipe A Cibeunying Kidul Bandung,Putri,Rp900.000,900000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (3.1 km), Alfamart A Yani 419 (282 m), Masjid Pusdai (1.6 km), Bank Mandiri Bandung Priority Banking Soerapatti (2.5 km), Institut Teknologi Nasional Bandung (1.2 km), RS Umum Santo Yusup (625 m).","3 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Guling, Dapur Pribadi, Bantal, Wastafel","K. Mandi Dalam, Kloset Jongkok, Wastafel, Ember mandi","WiFi, R. Cuci, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, Rooftop, Balcon, Gazebo","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-ibu-tina-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.899698047304716,107.64942122176903
